date,retm1,retm2,retm3,retm4,retm5,retm6,retm7,retm8,retm9,retm10,retm11,retm12,retm13,retm14,retm15,retm16,retm17,retm18,retm19,retm20,retm21,retm22,retm23,retm24,retm25,retme1,retme2,retme3,retme4,retme5,retme6,retme7,retme8,retme9,retme10,retme11,retme12,retme13,retme14,retme15,retme16,retme17,retme18,retme19,retme20,retme21,retme22,retme23,retme24,retme25
19800829,0.419168,3.203405,3.128271,4.589131,5.08214,4.725258,1.782721,0.085407,2.835734,2.968142,-1.02859,0.638356,-0.23524,1.650904,4.525938,2.743303,1.01799,1.751334,2.558098,7.599604,-1.20335,2.277726,0.835422,1.92776,3.588276,6.93338,6.346851,7.949961,8.017453,9.544816,6.583637,3.070969,6.571359,6.871513,11.4673,4.66701,3.347513,3.729777,7.328987,10.83863,2.671072,2.192989,3.847624,7.28977,8.777114,2.474362,4.050851,7.256544,6.125152,8.379597
19800930,0.375696,1.810547,3.381522,5.3598,5.656115,0.897359,0.026576,-0.02539,4.109944,8.272186,-1.83511,-1.39029,0.324668,1.641566,7.022136,-0.43917,-2.14488,3.042323,4.139288,8.625968,-0.99837,-0.317,5.895718,4.322775,8.032878,5.307544,5.289074,8.162668,3.467368,7.449602,4.384739,3.136773,3.341456,3.572864,5.388287,2.36285,1.513269,1.371601,4.280606,5.113532,3.121506,0.13485,3.25529,2.771308,7.80359,2.465453,1.821304,5.729995,5.470427,5.887108
19801031,-2.47114,-0.13491,-1.20028,-1.02402,6.59756,-2.46258,-2.20368,1.383466,-0.76197,4.991561,-2.49541,-0.12631,-3.65406,3.772852,3.242044,-1.8715,0.542998,-1.11263,1.973916,3.907081,2.994395,1.898887,3.203284,5.835739,7.212169,3.428304,0.72582,0.901222,1.250087,5.42479,2.24084,0.520538,0.617761,1.811449,4.270513,0.249287,1.677444,1.107895,3.310036,3.676927,1.291911,3.661444,2.646992,4.457383,7.382055,5.364213,5.76015,6.372732,8.206067,9.093009
19801128,1.012518,2.879813,-0.04383,2.443854,25.008,-1.87096,2.99119,6.532506,11.12656,15.64577,3.166863,4.933983,9.485696,7.944842,25.07972,5.927093,6.573254,9.141621,8.966418,21.74977,5.892898,14.12926,9.50875,16.61542,16.7108,3.940391,0.842695,-0.22032,3.888079,10.52852,0.864605,0.864631,3.863884,4.822559,11.87423,3.262493,3.56782,5.438876,4.585038,11.20657,2.855711,5.08205,4.27649,9.099805,16.91305,3.821869,7.136058,8.116288,9.831475,15.69785
19801231,1.131764,3.843249,3.609023,3.311269,-5.40454,0.083982,1.297197,2.066042,1.210175,-7.447,-0.88689,-2.21146,1.974507,-3.42501,-7.57381,-5.32546,-5.46081,-4.15545,-4.58861,-7.24083,-4.48158,-5.72014,-4.34364,-8.30543,-8.92798,-3.45413,-2.53513,2.012491,3.299498,-3.37664,-2.14678,-1.8312,0.052287,0.038685,-4.39129,-3.24295,-1.96658,-2.40009,-0.13787,-4.49373,-4.88484,-3.80334,-2.49781,-3.44462,-3.06439,-6.35499,-4.41469,-4.84322,-4.15976,-5.95863
19810130,-1.5677,0.013449,5.387757,1.630605,3.733594,0.055551,0.826165,1.472189,0.607457,0.818695,-1.58193,-4.59324,-0.9512,-1.91936,-3.65113,-2.96858,-6.92519,-4.03464,-6.99076,-6.26164,-2.94006,-7.17126,-9.24987,-11.5299,-11.0494,3.923907,2.330801,4.517641,4.043623,3.334554,2.578975,2.242003,2.577565,2.390152,2.158814,3.852659,3.202217,1.813449,2.40713,-0.64108,1.094328,-0.16752,-0.27276,-1.0659,-2.93809,-1.15374,-2.10189,-5.5973,-4.24059,-4.81262
19810227,1.0028,4.337368,3.485746,3.029527,2.880594,2.654752,3.458832,3.613064,2.400918,3.091428,-0.79821,1.490478,3.954409,2.860186,1.730511,-0.83988,1.86644,4.259315,-0.6313,4.699208,-2.64612,1.49602,0.669868,-1.33068,0.373162,-0.36024,2.219026,2.252457,1.56236,2.939771,1.375754,3.003741,1.680807,1.933718,2.766595,0.97578,2.574932,2.947268,2.345265,2.817809,-1.65483,0.63219,3.207603,-0.59052,0.987998,-2.2213,0.596255,-0.96493,-1.53289,-1.29799
19810331,16.3613,7.52675,9.70278,9.932216,8.954783,4.358166,1.368131,3.659817,5.429495,9.193969,3.714645,5.603162,6.925275,4.649033,4.956006,0.049278,4.940973,-0.42207,4.30793,6.723418,-2.89101,3.357861,3.311926,6.458387,10.01087,7.562542,8.037502,9.848356,11.52984,11.10516,7.278877,7.714108,7.04888,7.429674,8.631578,6.420238,6.888584,7.186627,6.649752,8.11649,5.829452,7.221064,6.778162,5.85031,8.971458,5.078632,7.331328,6.095007,8.785885,8.738127
19810430,0.099057,-2.8989,0.398009,0.322212,-2.23167,-0.16471,1.436042,-0.25116,6.367417,0.760025,2.564842,-2.00529,-6.24838,-0.21091,-1.9342,-0.1173,-1.75538,0.64164,-4.72345,0.159357,-1.36413,0.109723,-3.22803,-2.38798,-0.25253,4.697872,3.449725,1.339237,3.706601,3.190659,2.291356,2.639507,3.376278,3.529369,3.941464,2.384139,2.064141,2.836025,2.131844,2.686642,2.225402,2.840592,2.769831,2.574503,3.98124,0.678918,6.398043,3.077786,1.801019,3.669786
19810529,-1.10275,-0.07968,-2.36183,-0.50347,-1.60283,0.847538,0.084996,-2.55668,-1.79299,3.429348,4.90187,1.416584,0.751529,-0.31075,-0.62341,1.97953,1.611498,0.079061,3.176196,6.034551,5.437007,1.920795,3.501033,6.409372,5.964887,1.325166,-0.01854,1.297308,2.122898,2.171021,1.623305,1.695881,0.737033,2.6021,3.63874,1.354139,2.704267,3.107752,2.679043,5.749421,1.830692,2.705783,0.882886,2.434833,3.497888,3.483229,3.451879,5.162151,4.291076,6.005103
19810630,-1.47416,-4.33412,1.628944,3.379265,-0.3213,2.04947,1.725066,-1.09231,-5.74036,-8.2594,4.36825,1.150199,-2.51712,-3.46871,-7.41901,-0.57188,-0.13887,-0.99375,1.092619,-6.41114,-1.18407,-1.13983,-2.17065,-1.94893,-10.5814,-4.12951,1.789665,0.119022,-2.1601,-6.26159,2.025249,3.025281,1.030109,-0.6526,-4.01916,3.144658,2.775533,0.398851,0.064514,-1.78036,2.531511,2.338043,1.485885,2.101957,-1.88121,0.391269,2.261183,0.903731,1.161606,-5.22413
19810731,-4.95098,0.886558,1.268163,6.143345,6.723422,-1.19646,-3.32248,-0.23414,-4.31414,0.465882,-0.43339,-2.46689,-3.52261,-3.20579,-4.3733,-1.53464,-3.52817,-3.69413,-1.50147,-4.63684,-4.97479,-3.9884,-2.72983,0.44329,-1.28231,-2.975,-3.03434,0.618549,-0.45749,0.351609,-1.45895,-2.45913,-1.38022,-0.15004,-4.07636,-0.12601,-2.405,-2.21307,-3.55296,-4.13349,-2.11252,-1.16963,-3.52112,-2.91553,-4.65546,-3.52448,-2.61135,-2.19244,-3.46145,-1.41306
19810831,-9.49736,-4.38573,-7.28276,-4.58111,-7.85239,-5.56978,-3.83971,-4.80428,-5.10789,-7.90707,-4.18031,-5.2238,-3.2591,-6.88236,-8.94732,-6.37839,-4.35697,-5.31479,-6.1149,-8.12009,-5.34353,-6.4002,-4.24222,-5.64429,-7.86002,-10.1105,-10.1417,-6.30112,-7.56464,-9.24131,-5.63096,-3.42924,-3.89228,-6.03439,-7.34214,-4.63117,-4.30907,-4.22661,-4.33295,-9.04649,-7.49536,-4.30159,-5.33496,-4.82221,-9.26333,-7.98891,-7.15602,-6.46188,-6.15412,-10.4353
19810930,-10.7256,-5.73906,-7.14875,-7.91009,-11.6999,-8.35985,-6.74138,-5.37117,-7.57891,-5.49267,-13.0161,-3.13069,-3.32259,-7.24905,-4.45691,-5.34554,-2.45528,-0.36228,-1.33056,-4.85859,-12.9719,-4.37698,-2.9842,-10.0277,-4.57338,-10.8976,-10.5805,-10.8833,-11.2668,-13.6639,-9.07864,-7.0452,-6.06073,-7.49693,-8.6407,-8.51634,-4.89493,-5.20704,-7.81476,-5.0749,-7.20823,-6.29192,-4.55505,-4.07413,-7.15103,-9.6948,-6.42505,-5.77956,-6.80821,-8.49778
19811030,3.798908,-0.15347,4.790542,4.500536,8.214604,5.346443,7.913868,3.838367,3.97104,4.354105,6.662299,1.675926,6.430325,8.223586,9.943459,5.159148,4.626822,6.795828,6.849276,13.54394,13.63657,4.5989,8.184782,8.457932,10.13807,6.093074,5.897848,7.438932,7.264825,7.883512,5.452887,7.341964,4.814553,6.922331,7.514981,5.370754,4.277432,6.111491,7.586297,10.07466,5.21734,5.737834,7.144309,7.923122,11.27604,5.950746,6.150672,7.154684,8.159611,10.62137
19811130,1.904072,-0.80124,5.233402,1.708711,3.119694,5.083159,4.095457,7.20307,3.676008,3.630134,5.737111,4.890092,3.568951,5.745997,-0.61054,7.924228,4.875358,5.50941,2.568192,2.650979,9.788615,5.581528,3.240218,2.556809,2.675646,-2.39726,-2.16476,0.02953,0.163877,-0.3641,2.028787,3.092133,3.931304,3.150116,3.351472,2.329796,3.233312,4.337422,5.655806,2.068751,2.849066,3.889332,4.328106,2.306124,3.606004,4.424618,4.361441,3.769422,3.289254,3.199008
19811231,-3.22794,-2.67549,0.508794,-0.04416,-4.59642,-3.01226,-1.13563,-1.60628,-2.32834,-2.46902,-2.89259,-0.96469,-1.32012,-2.18714,-3.29174,-4.69443,-2.79276,-1.30184,-2.51138,-2.70507,-5.69172,-2.35161,-3.04395,-2.05251,-3.01204,-6.31371,-2.37376,-2.27499,-1.72638,-2.95902,-3.78732,-0.08116,-0.6512,-1.80019,-1.06659,-4.33851,-1.47035,-1.3042,0.64989,-2.22667,-2.11707,-0.46892,1.003016,-1.21516,-1.95963,-3.63055,0.719912,-1.6828,-1.36582,-0.88605
19820129,-2.30083,-5.16619,-6.95611,-1.45802,-5.32002,-4.55532,-0.89699,-3.40052,-4.574,-5.1787,0.774426,0.28513,1.098852,-1.24597,-2.3018,-6.36651,-2.30078,0.447206,-2.26873,-3.88537,-10.4434,-0.32622,0.663911,0.238006,-1.28007,-0.52345,-0.2279,-0.71015,-0.71758,0.112495,-4.1378,-1.86794,-1.73857,-2.5823,-1.81371,-5.15468,-1.2272,-1.67297,-1.55375,-2.90966,-3.79051,-1.62868,-1.02508,-2.33363,-3.36299,-6.10969,-1.51869,0.011836,-1.38483,-1.83396
19820226,-12.8951,-3.66136,-6.82312,-5.60516,-9.37657,-9.61392,-5.49169,-6.09197,-7.02578,-3.64987,-6.51849,-4.91535,-7.48949,-1.19104,-5.98947,-3.30916,-5.77266,0.503243,-1.39978,-1.79904,-4.91212,-2.91018,-0.1633,-4.11883,-5.13219,-9.04026,-4.80127,-2.0863,-4.64723,-5.65816,-6.32399,-4.73561,-3.85709,-4.70362,-2.65359,-4.00394,-2.9466,-3.0191,-1.62053,-3.36867,-4.29642,-2.37052,-0.34671,-1.64831,-2.65602,-3.84912,-2.17382,-1.17696,-1.85168,-3.04152
19820331,-3.29816,-0.00264,-3.65202,-4.5397,-5.58445,-1.64841,-2.76005,-1.75908,-2.04355,0.239757,-1.5357,-0.78276,-3.30589,-0.23912,0.328264,-2.643,-0.07818,0.764926,2.783434,2.081409,0.10623,-1.8724,-0.968,0.950748,-0.27805,-1.66804,-2.42685,-2.74395,-4.20092,-0.46407,-2.26643,-1.55551,-1.16511,-1.15624,0.248646,-2.38501,0.142006,0.885017,-0.30209,0.105665,-0.65897,0.534166,0.272465,0.728773,0.66239,-2.52345,0.292958,-1.64729,0.633665,0.040585
19820430,3.801831,7.618733,3.798559,1.474598,7.048966,4.867814,2.667247,3.589178,2.990843,4.120659,6.882918,5.851506,5.6614,4.283596,0.462477,7.077891,2.443278,5.218107,3.735635,5.089561,4.546084,8.320997,6.807218,5.661959,4.49434,5.302453,2.81711,5.846146,4.937844,6.660074,6.709881,5.478563,5.566351,5.958856,4.671682,6.872645,5.499494,4.710751,4.419161,5.091672,6.091689,6.305477,5.51373,4.331755,5.123962,4.686814,6.195196,6.501755,5.515125,4.017499
19820528,-6.11312,-4.96767,-2.16122,-0.10414,-1.67647,-5.53691,-2.37274,-3.66585,-2.36589,-4.86855,-8.38006,-4.28611,-0.88193,-5.22634,-1.39058,-5.83045,-3.6349,-2.17309,-4.03429,-4.47285,-0.44825,-2.56001,-2.26302,-2.4457,-1.02457,-3.69385,-2.39979,-4.25462,-4.75211,-4.47995,-3.73401,-3.95837,-0.79902,-1.292,-2.99448,-3.17214,-1.74325,-1.40183,-2.80447,-1.52233,-2.95143,-1.40298,-1.30613,-0.25091,-1.09734,-3.71843,0.54939,-1.61376,-1.33608,-0.42053
19820630,-9.74079,-3.68094,-5.12651,-6.75669,-6.14574,-3.80256,-3.39866,-3.62201,-3.19101,-6.34958,-2.71682,-2.04546,-2.60415,-1.27443,-0.42594,-0.08164,-2.22326,0.472747,0.573187,-0.85013,2.547129,1.424657,-0.24838,3.576774,0.276406,-8.0349,-6.71889,-5.62785,-5.48127,-5.88881,-3.73999,-3.59915,-3.03097,-3.21151,-2.61016,-3.60404,-1.95996,-0.93557,-1.64491,-1.3224,-3.13299,-1.67376,-0.54712,-0.49454,-1.02707,-3.56093,-0.11563,-1.06358,1.341156,-1.04571
19820730,-5.23914,-4.03685,-7.38505,-7.62895,-7.32028,-3.22514,-2.56083,-4.89588,-6.24358,-5.84146,-4.20243,-2.05589,-3.91075,-0.7186,-0.95287,-2.49357,-0.79875,-0.33773,3.385802,-0.73367,-2.51596,0.797008,0.698789,-0.78478,0.310949,-2.73849,-4.20865,-7.08334,-6.57243,-4.36505,-2.49635,-3.143,-2.52119,-4.20393,-1.01376,-1.49763,-1.64387,-1.21256,-0.1207,-0.80335,-3.2583,-0.19707,0.861162,0.845576,0.600104,-1.98551,0.225117,0.675677,0.639932,0.891026
19820831,10.48834,16.81777,17.06649,14.42017,7.440802,15.9446,14.42709,11.95274,10.91749,11.18912,13.11076,13.09988,12.75562,12.44769,9.585814,9.011286,12.27667,12.17015,10.04239,11.17084,7.310345,13.36966,10.65695,11.88716,9.021263,7.655345,7.312373,10.65327,8.764515,4.489429,8.343484,9.651098,8.109713,5.65736,4.283615,4.741512,6.750371,6.165668,6.829859,6.121064,4.274459,6.39968,5.849663,4.758705,6.036189,2.427662,5.556661,6.107828,7.669109,6.409001
19820930,-3.95005,-2.42044,0.338128,2.738156,4.878862,1.476895,1.143026,2.496662,2.357103,4.510425,4.635401,2.40675,0.004421,0.955217,3.843957,4.278496,3.034304,6.125844,1.554146,1.827632,0.527799,-0.17417,2.846925,2.598616,6.190552,-3.58548,0.01551,3.630578,2.067949,3.24118,1.292211,3.69482,4.944126,4.496485,4.360471,5.018954,4.67853,3.523769,5.355544,4.211644,3.121544,3.886836,5.383255,5.256127,3.331462,2.614855,5.580605,7.371645,6.440225,7.359738
19821029,12.63325,14.39774,9.18806,14.81312,12.4822,13.14127,13.03551,17.39984,14.63102,11.05129,12.22048,8.384892,9.556014,12.35128,9.287099,6.77745,16.16568,13.68752,8.805419,11.50959,18.37292,13.47464,16.72665,13.01052,13.5773,13.07076,10.9242,11.60104,15.31881,11.23779,9.781175,10.75134,11.48473,11.80025,12.42376,12.21876,14.27825,12.92911,12.45954,11.30913,13.32468,15.05512,13.93742,11.5444,14.13577,16.81475,14.75838,15.3484,14.08889,16.76084
19821130,0.413024,7.152337,3.613701,5.805466,9.759678,4.825288,-0.24066,6.446031,6.931781,6.092258,-4.5405,4.586335,2.419501,4.19653,3.832847,10.19631,4.188856,8.687963,6.45033,7.753563,9.742834,9.164927,8.868726,9.342567,10.052,2.554465,11.37562,7.364093,7.687051,11.83922,8.59807,9.275038,11.53695,10.37992,12.29131,6.963851,11.16532,8.695154,8.160673,7.754563,9.822685,15.15871,8.270832,8.00362,9.193156,13.79736,11.72336,11.28747,11.55468,13.04799
19821231,5.438376,2.780879,-0.68673,2.138659,0.424764,0.833386,0.674556,1.116165,2.743154,3.462349,-0.74856,-3.14288,1.044846,-0.68831,1.398156,0.011585,-1.28384,-0.14356,0.70109,5.009692,0.894292,0.952807,0.85627,-0.69705,-0.33051,3.296435,3.171255,1.956933,2.069503,1.785159,0.682358,0.59856,1.371228,2.733005,4.325136,1.038928,-2.2534,1.422454,2.551576,2.131455,4.229145,1.230539,0.851346,1.444787,3.28254,2.706121,1.637429,-0.29352,2.378325,3.711525
19830131,3.664358,4.758752,3.773657,1.826001,1.692933,8.568212,5.2631,12.1894,2.612155,3.318798,7.264476,6.331104,3.057335,2.111593,0.680244,8.635224,5.377981,1.914552,2.983908,5.570535,7.84332,3.178919,2.372605,5.127817,1.76093,19.69911,14.67737,11.76782,9.803547,11.55316,16.42844,11.56565,9.645847,5.212779,5.791854,11.27711,10.13258,5.686048,6.636149,6.884777,16.31854,6.360222,5.95285,7.354814,6.781481,17.13016,8.190094,8.74058,9.49288,10.16952
19830228,-1.64583,2.038532,3.086988,3.602971,4.107022,1.196333,-0.2359,-0.13782,2.376837,4.664078,2.640554,5.600001,2.189396,4.095576,7.41971,1.387639,3.260764,4.16658,2.895175,3.128465,5.691363,6.540725,5.96435,6.615746,6.89575,-1.47921,7.497503,4.580608,5.058989,8.288977,6.347956,5.420804,5.905363,4.170602,6.814761,4.450835,4.959413,6.861944,4.564584,6.621511,3.745553,5.118207,5.606289,7.34035,8.511899,5.305685,6.666174,8.315817,6.436699,7.601631
19830331,1.24779,3.348312,4.593503,1.557346,4.620406,4.135769,5.275253,5.836179,1.713953,4.396125,2.340407,4.065896,1.165835,4.412777,5.103258,2.456486,4.898842,5.357133,1.702961,3.253992,3.206123,1.823416,4.568439,3.520366,4.840785,6.692895,3.132144,4.823673,3.286161,5.41426,4.536734,6.328211,5.93837,2.642679,5.210061,3.789335,4.283219,6.39389,4.984925,5.751237,3.813242,7.842159,5.812904,2.616919,6.410448,3.843158,4.119998,5.429538,6.08992,6.926304
19830429,6.882159,11.14687,7.62212,6.583837,6.575965,8.666606,5.833522,7.30546,3.944138,5.664894,5.96282,6.664966,7.242582,8.342215,6.469504,5.836345,4.936072,8.042444,12.01966,7.600212,3.418982,6.60581,5.840897,5.269123,9.456973,10.13722,8.214654,6.088214,5.757945,9.703849,8.798767,4.763255,6.670198,5.353295,6.778942,6.237338,7.670531,8.099748,8.043827,7.296186,6.105379,6.943643,6.221648,7.520383,7.863754,8.261986,7.31706,10.3123,8.695377,11.38316
19830531,8.024559,3.016806,1.170146,-2.44298,5.196095,5.913305,-0.32083,-0.04332,-1.15679,-1.16798,3.674428,3.987815,-0.71719,-3.55651,-1.68557,6.654395,-0.21004,5.371707,-1.40599,2.391042,9.220123,4.290184,2.530956,2.173815,5.644421,15.98342,10.53485,9.145349,7.201346,7.371746,9.966325,4.15749,4.203767,4.984609,7.244086,10.38097,7.907923,3.98002,3.474693,5.995709,13.45054,6.915233,7.012063,3.385724,6.590209,11.57856,12.377,9.392449,6.243293,8.430734
19830630,5.500302,2.397587,3.466831,4.123825,4.23165,2.250222,-0.8316,-0.44111,4.055514,1.271973,7.636,-0.5739,3.498443,5.823558,4.981614,4.881284,1.284463,4.606106,5.909307,3.704028,3.92471,5.199542,5.073273,8.129109,7.821057,4.935764,3.560443,4.161037,4.641105,5.171518,5.37682,0.968727,2.314785,1.908532,6.027026,7.754783,2.298849,3.803025,4.320273,5.451053,6.671104,5.28106,3.445041,2.895945,3.380237,6.833969,5.411641,5.089129,5.795033,6.00896
19830729,-2.1128,-0.65583,-3.78378,-3.38674,-6.18809,-1.16032,-2.21091,-2.30235,-6.07912,-2.64689,-3.31074,-3.78663,-1.16859,-1.98558,-4.23543,-3.11188,-2.43074,-2.41526,-3.31025,-6.10802,-2.86445,0.030782,-3.02986,-3.50199,-8.80297,1.673859,0.275166,-2.81008,-5.21529,-3.68777,0.41627,0.884204,-0.11315,-2.33282,-3.51651,-0.63962,0.782768,0.303889,-3.32287,-3.45905,-1.55539,0.660395,-0.35688,-0.1335,-3.91307,0.309212,-3.2191,-3.03549,-2.73073,-5.63477
19830831,-0.51184,2.019112,5.822667,-0.90416,-0.78511,3.607396,2.765846,1.092348,-0.87832,-0.89786,3.150326,3.903942,2.958915,0.31623,-4.35967,2.818999,0.269999,0.192776,-3.58221,-6.87042,-0.81118,0.092437,-2.09087,-6.67283,-3.54463,-1.7899,0.122977,-1.23471,-3.46245,-4.76307,-2.8248,-1.35909,0.947105,-2.34071,-4.08509,-1.22149,-0.17388,-1.59058,-1.07276,-5.87223,-1.39848,-1.1404,-2.08145,-3.51925,-6.66379,-4.28089,-3.51647,-3.07675,-4.32412,-5.99963
19830930,4.448531,2.818509,-0.60881,2.956699,0.567602,3.924871,1.145776,3.522389,2.752705,-3.22204,0.259132,0.2043,3.433286,3.668552,-0.11633,-2.08327,2.037895,-0.67874,5.463231,1.018705,-0.11999,1.340923,-0.05219,2.000307,2.650329,-0.27734,1.219174,1.649461,0.957709,-1.57756,0.58465,2.505579,2.939971,3.04911,0.112273,-0.32421,3.023771,3.583914,3.512251,1.737997,-1.75438,2.331375,1.563131,0.706517,-0.02457,-2.18807,-0.38066,1.383974,1.894204,0.515184
19831031,-3.15417,1.693772,-2.13987,-7.87374,-7.31862,1.284064,-0.22115,-2.04402,-0.51629,-6.82616,1.622839,0.113101,-0.02371,-2.07717,-7.68361,-2.64288,-1.74138,-1.00877,-4.80968,-7.52649,-0.70721,-3.83679,-4.92573,-4.87541,-12.1357,-8.07919,-3.8394,-4.91685,-5.15731,-8.92855,-2.80811,0.203582,-3.30605,-4.13726,-5.77768,-1.97003,-1.38976,-2.27449,-2.9928,-8.47601,-4.25925,-4.24191,-4.20792,-2.64374,-9.41301,-6.0109,-5.52573,-4.47947,-4.24333,-8.82785
19831130,6.691787,2.092414,7.114121,5.926728,6.303191,-0.19485,1.115578,4.288227,4.8103,7.389186,1.672937,0.901724,3.37253,-2.51897,5.771883,1.307038,1.310865,4.638544,5.350738,2.286301,0.589039,1.731538,4.237927,2.659002,5.89231,-0.1907,3.533689,5.426746,5.190828,4.307503,-1.53617,2.359502,4.417397,4.775511,6.610308,0.035826,4.099506,5.023897,3.014646,5.235607,2.146116,1.663649,5.477119,3.889188,4.010652,-2.38402,2.251117,2.055005,2.354079,4.29519
19831230,-1.38416,1.463612,-3.52038,-2.01876,-2.84091,-0.18781,1.495189,0.978548,0.783761,-4.27544,-2.19924,-1.23518,-3.29185,-0.36795,-1.60892,-2.08484,-3.16868,0.015956,1.003661,-3.51301,-1.42324,-0.40074,1.682097,-0.18704,-2.72224,-3.81928,-3.51996,-3.46457,-4.09826,-4.26375,-2.1068,1.33022,0.060893,0.588692,-3.02606,-0.09921,-0.48774,-0.47178,-0.30026,-1.52702,-1.25366,-1.71636,0.182731,-0.23537,-1.76157,-0.75088,-0.40691,0.575498,-0.11404,-2.10436
19840131,-4.67256,2.443589,0.143763,-3.98768,-3.2219,-3.35481,1.451552,5.247112,-0.15493,-6.09845,-1.16162,2.509194,-3.84087,-0.74153,-6.8444,-2.97729,-1.33064,-2.03688,1.580752,-7.68718,0.273922,0.619553,0.812833,-3.16074,-7.83647,2.649936,2.040723,0.520018,0.745342,1.101822,1.203526,0.876271,1.820166,-0.90395,-0.27452,1.324547,-0.15473,0.150587,-0.78832,-1.6374,1.29765,0.343516,-0.22777,-0.55065,-1.45107,1.439095,0.614945,1.237365,0.271626,-3.87743
19840229,-4.51006,-7.93555,-6.79644,-5.84612,-4.91689,-3.91257,-4.09221,-1.55021,-3.14954,-6.64577,-5.56347,-2.55869,-2.17774,-2.75708,-5.67839,-4.35605,-4.82576,-3.23553,-5.3743,-6.97792,-4.62265,-5.86453,0.362611,-6.20995,-6.10359,-6.76898,-5.65296,-6.12093,-5.92119,-6.20964,-3.41502,-4.0924,-4.00589,-6.05327,-6.79206,-5.31914,-2.91014,-3.37631,-4.41305,-6.01942,-3.75841,-3.94138,-3.443,-4.17385,-6.1484,-4.78833,-3.06323,-4.66669,-4.76561,-6.15479
19840330,-2.10108,0.482795,2.799569,2.072482,2.096694,0.889099,0.0865,0.794613,3.698158,2.324965,3.757863,-0.64702,-0.87766,1.006717,2.153856,2.756426,0.040743,2.011106,-0.76783,0.6025,4.069873,1.352671,2.598391,-0.4849,6.076776,-0.75519,1.017165,1.373519,0.418924,-0.13775,-0.08055,-1.10274,1.973557,2.19544,1.157314,-0.43903,0.029919,1.438695,0.890663,1.998546,-0.72777,1.413679,2.192942,2.644802,1.329872,1.416519,1.086347,1.716376,2.867218,1.990549
19840430,-3.97308,0.114771,-2.52291,1.294625,-0.75191,1.366976,0.397454,0.290003,0.010549,-1.55168,-1.3201,-0.87978,1.602977,0.342768,-1.83523,-2.16169,1.090048,0.370575,1.43534,1.16764,1.07847,0.342999,-0.28214,4.829968,2.631504,-4.81686,-2.04285,-3.64937,-2.13269,-2.39239,-1.75691,-2.27273,-1.73426,-1.02576,-1.94309,-2.36995,-0.99968,1.246799,-0.60804,-0.32289,-2.20967,-1.29604,-0.08102,0.017906,-1.17518,-1.42143,-1.31027,-0.37419,-0.42509,-0.80276
19840531,-10.7802,-6.76214,-3.02252,-3.16077,-4.9457,-7.69545,-4.87403,-2.78521,-4.94123,-4.12346,-3.14295,-4.07623,-6.84784,-4.60966,-2.6223,-8.42654,-5.57699,-3.93417,-3.85909,-5.74953,-9.40845,-5.42441,-3.73898,-9.15729,-4.88535,-7.33526,-4.40455,-1.96723,-3.97851,-5.1848,-6.66427,-4.90902,-3.47708,-4.21915,-4.11075,-5.56095,-4.80038,-4.14089,-4.70726,-2.46831,-6.94459,-3.74634,-3.76799,-3.39273,-5.5787,-5.92125,-4.52113,-4.75767,-4.22746,-3.98547
19840629,-1.12301,2.531134,4.672858,4.432983,6.316785,5.361284,3.406075,3.114216,5.205062,1.877101,3.193651,4.746827,4.262588,4.472788,3.920989,2.028334,1.008239,1.936845,2.595367,3.306118,-2.28904,-2.31888,-0.13201,0.815642,4.727497,-0.21164,1.659566,2.973776,1.785123,1.523219,-0.53736,2.999425,1.036433,4.824967,3.783256,1.408954,2.027741,3.076048,2.782032,4.812991,0.499632,1.752145,1.954261,2.850275,3.257799,0.001386,0.593796,1.376991,1.127528,2.79307
19840731,-8.56694,-3.94717,-3.01883,-2.46204,-4.67747,-5.24256,-0.68853,-2.04625,-3.03546,-1.47548,-3.94699,-2.75819,-0.33824,2.594,-1.63781,-3.84195,-4.67328,-2.92441,-0.5506,0.298506,-5.47082,-5.19908,-5.18787,-2.7541,-2.72653,-8.52798,-5.97087,-4.06201,-5.7303,-5.02219,-5.90793,-3.4032,-3.98279,-2.08309,-2.89366,-6.01071,-4.02435,-1.38077,-1.17961,-1.58721,-7.05295,-4.3227,-2.1632,-0.79823,-0.75138,-7.9215,-3.72692,-3.21703,-1.56215,-1.09693
19840831,13.52633,16.21295,14.92757,12.63584,13.47404,16.76885,14.29013,13.53998,15.29479,13.54128,15.70447,10.83058,12.18095,13.6402,10.48769,13.88897,10.25484,10.16521,8.424061,8.249216,9.674679,9.537695,9.124812,7.402081,9.033074,9.864943,11.5355,10.59844,9.476293,7.785186,9.147507,11.6197,10.12448,10.56573,10.23989,12.02031,10.64985,9.630196,10.32848,7.140358,7.897931,9.014877,7.672418,7.097229,6.445215,8.824692,8.755302,7.333883,8.704163,6.554826
19840928,-2.38854,1.163887,-1.79659,0.62358,0.719646,-4.9017,-3.67375,-0.01436,1.802072,3.483925,-2.18392,-2.11414,0.789148,-1.05562,-0.69559,-3.66401,-3.49734,0.53758,2.596617,2.561645,-3.93873,-2.07257,0.806244,1.241165,1.375934,-1.7673,-0.75435,-1.69498,-1.76556,0.363604,-1.09709,-0.76699,0.300451,0.967836,2.328556,0.662388,-0.3298,1.655873,0.250902,1.75087,-1.69372,-0.72364,0.955812,1.615687,1.911726,-2.69178,1.226906,0.921708,2.440154,1.543529
