DATE,max1ud01,max1ud02,max1ud03,max1ud04,max1ud05,max1ud06,max1ud07,max1ud08,max1ud09,max1ud10,imax1ud01,imax1ud02,imax1ud03,imax1ud04,imax1ud05,imax1ud06,imax1ud07,imax1ud08,imax1ud09,imax1ud10,max1cimax1c11,max1cimax1c12,max1cimax1c13,max1cimax1c14,max1cimax1c21,max1cimax1c22,max1cimax1c23,max1cimax1c24,max1cimax1c25,max1cimax1c31,max1cimax1c32,max1cimax1c33,max1cimax1c34,max1cimax1c35,max1cimax1c41,max1cimax1c42,max1cimax1c43,max1cimax1c44,max1cimax1c45,max1cimax1c52,max1cimax1c53,max1cimax1c54,max1cimax1c55,max1cimax1c51,max1cimax1c15
20080331,0.015421,-0.022537,-0.007759,0.000237,-0.013064,-0.034165,-0.011782,-0.029743,-0.026589,-0.012199,0.007686,-0.015985,-0.008011,0.023279,-0.019251,-0.018266,-0.026163,-0.032379,-0.050571,0.003897,0.002974,-0.017662,0.022248,-0.032257,-0.001876,0.025521,-0.039293,-0.017456,-0.066795,-0.031756,0.002879,-0.025479,-0.035870,-0.061904,-0.118683,0.060659,-0.037376,-0.022818,-0.045730,0.042047,-0.026313,-0.039081,-0.011838,-0.012846,0.040006
20080430,0.013273,0.044551,0.034887,0.068220,0.019417,0.123669,0.056910,0.039885,0.082861,0.099941,0.032558,0.040199,0.025385,0.064286,0.061687,0.069890,0.063121,0.076273,0.083809,0.059261,0.017794,0.035369,0.050331,0.027042,0.064053,0.033134,0.047359,0.049247,0.075162,0.054095,0.043217,0.069953,0.075524,0.040703,0.008254,0.054037,0.061682,0.064673,0.027453,0.054311,0.109823,0.088722,0.090012,0.080044,0.126163
20080530,0.016262,0.022670,0.027140,0.051637,0.049069,0.029566,0.028074,-0.008740,-0.014450,-0.009367,0.008821,0.018573,0.029150,0.025976,0.003299,0.013741,0.037013,0.016869,0.056148,0.024898,0.015558,0.034631,0.033342,0.051890,0.029634,0.032692,0.051824,0.060263,0.114004,0.036844,0.030166,0.035675,0.042561,0.119133,-0.077239,0.036163,0.001927,0.007236,0.060643,-0.044864,-0.118796,0.012255,0.030836,-0.081931,-0.147524
20080630,-0.063162,-0.069963,-0.088530,-0.094024,-0.099548,-0.100504,-0.099009,-0.102383,-0.068489,-0.040099,-0.087011,-0.073458,-0.088394,-0.075494,-0.100500,-0.094439,-0.088749,-0.058217,-0.074874,-0.072471,-0.064156,-0.075948,-0.039287,-0.078809,-0.087318,-0.065596,-0.122283,-0.075421,-0.159346,-0.128144,-0.092869,-0.088356,-0.088132,-0.084328,-0.217508,-0.106824,-0.081484,-0.089160,-0.123825,-0.143474,0.006416,-0.039475,-0.058266,-0.221127,-0.097649
20080731,0.037442,0.012064,0.015787,-0.014977,0.024555,-0.030787,-0.049164,-0.074338,-0.050128,-0.045349,0.012248,-0.028220,-0.008475,0.006961,0.001589,0.014802,-0.003660,-0.046477,-0.017726,0.028142,0.029845,0.012587,0.043164,0.051020,-0.024023,0.019948,0.004002,-0.004108,0.167558,-0.045338,0.008147,0.029114,0.053619,-0.045575,-0.139881,-0.082240,-0.025236,-0.054216,0.027712,-0.070195,-0.043174,-0.093483,-0.010509,-0.232917,0.505045
20080829,0.029437,0.018054,0.025324,0.023597,0.023052,0.010502,0.012204,-0.018875,0.009361,-0.011785,0.022907,0.025532,0.017489,0.025832,0.016429,0.020005,-0.016049,0.030731,-0.011400,-0.004905,0.025841,0.019810,0.004162,0.012537,0.019311,0.041066,0.016870,0.005175,-0.016988,0.023209,0.017511,0.027770,-0.000664,-0.004909,0.011751,-0.020148,0.009811,0.009432,-0.034235,-0.024218,0.012561,-0.000845,-0.001044,0.015774,0.045359
20080930,-0.048017,-0.060140,-0.095867,-0.086514,-0.094899,-0.074222,-0.139969,-0.152743,-0.140951,-0.289824,-0.056183,-0.088428,-0.080713,-0.074609,-0.082633,-0.101558,-0.181174,-0.150839,-0.181302,-0.181337,-0.057497,-0.067502,0.001989,-0.062236,-0.086297,-0.058454,-0.157053,-0.150134,-0.235842,-0.036611,-0.108127,-0.079649,-0.074190,-0.276020,-0.167823,-0.103483,-0.131532,-0.192659,-0.154413,-0.056549,-0.060753,-0.285619,-0.178514,,-0.017220
20081031,-0.135225,-0.113415,-0.175123,-0.159326,-0.166460,-0.209701,-0.238582,-0.236548,-0.193456,-0.241535,-0.114581,-0.172679,-0.166404,-0.154740,-0.202252,-0.231808,-0.204888,-0.192747,-0.239868,-0.259059,-0.115824,-0.142574,-0.280934,-0.179463,-0.160865,-0.163329,-0.178196,-0.163013,-0.124030,-0.258163,-0.142657,-0.193609,-0.215415,-0.245274,-0.267003,-0.255312,-0.207823,-0.251022,-0.268079,-0.084316,-0.281315,-0.168223,-0.241198,-0.612325,-0.189210
20081128,-0.076397,-0.060698,-0.055839,-0.097119,-0.080129,-0.072106,-0.064210,-0.082598,-0.104139,-0.176759,-0.033567,-0.066622,-0.081323,-0.085778,-0.134792,-0.110789,-0.084605,-0.104530,-0.129149,-0.186720,-0.064389,-0.044084,-0.104635,-0.198855,-0.054495,-0.088778,-0.112434,-0.108684,-0.188626,-0.056904,-0.107475,-0.107023,-0.043269,-0.112535,0.004957,-0.077431,-0.174629,-0.105433,-0.151115,-0.044327,-0.113167,-0.131832,-0.157170,-0.089518,-0.075128
20081231,0.030197,0.027579,0.017769,0.007963,-0.013785,0.027462,0.011370,0.038886,0.047431,-0.043957,0.008153,0.016059,0.015120,0.027071,0.006705,0.015697,0.028444,0.060750,0.042271,0.038896,0.030042,0.036798,-0.021178,0.105990,0.010997,-0.001021,0.019890,0.053619,-0.019825,-0.024614,0.013952,0.008839,0.046309,0.042366,-0.014746,0.031255,0.002635,0.025646,0.076021,0.007175,0.048203,0.026647,0.033000,-0.048159,0.149101
20090130,-0.052320,-0.051054,-0.054275,-0.070601,-0.096462,-0.121336,-0.190626,-0.218338,-0.059024,-0.102046,-0.068315,-0.067827,-0.083798,-0.095279,-0.090980,-0.056989,-0.159937,-0.068640,-0.064727,-0.095342,-0.054636,-0.046625,-0.028794,-0.027549,-0.067982,-0.065051,-0.040971,-0.059367,-0.131580,-0.144368,-0.157397,-0.089612,-0.022708,0.037801,-0.349325,-0.225486,-0.128232,-0.223119,-0.082393,-0.067526,0.007610,-0.080490,-0.084452,,0.150250
20090227,-0.082327,-0.098695,-0.102434,-0.114908,-0.090925,-0.123063,-0.090055,-0.068220,-0.068486,-0.220078,-0.098515,-0.081455,-0.079428,-0.093289,-0.118127,-0.092603,-0.139762,-0.111590,-0.205982,-0.037701,-0.093581,-0.075580,-0.103892,-0.120890,-0.086923,-0.096835,-0.093737,-0.210625,-0.075935,-0.139832,-0.087216,-0.120633,-0.107110,-0.064199,-0.232696,-0.101734,-0.068007,-0.072788,-0.080745,0.048873,-0.218824,-0.128088,-0.194583,0.133986,0.207865
20090331,0.040198,0.082073,0.079875,0.098546,0.100642,0.111336,0.127483,0.131996,0.145254,0.237408,0.053881,0.095497,0.090406,0.104734,0.084324,0.131231,0.087841,0.143083,0.152898,0.164486,0.053134,0.084416,0.077903,0.019565,0.097643,0.092670,0.070866,0.043024,0.180247,0.139057,0.107512,0.085733,0.091184,0.185863,0.129511,0.145497,0.158547,0.094750,0.132074,0.081928,0.171634,0.231103,0.167051,-0.024284,-0.062154
20090430,0.006210,0.047568,0.101934,0.127357,0.140151,0.164718,0.186325,0.192847,0.258939,0.328014,0.061775,0.052187,0.072520,0.154486,0.129433,0.095046,0.224762,0.214092,0.159395,0.366852,0.018963,0.046590,0.020973,0.172216,0.116740,0.116578,0.100950,0.127456,0.264609,0.138946,0.181320,0.147221,0.179791,-0.022630,0.222826,0.210325,0.134046,0.235999,0.216963,0.240563,0.249952,0.270109,0.324723,0.362084,
20090529,0.046046,0.025057,0.041688,0.071763,0.059058,0.050620,0.065148,0.066116,0.087370,0.157086,0.038433,0.019956,0.045403,0.062356,0.096282,0.046478,0.055635,0.107244,0.136143,0.062741,0.031262,0.051685,0.065146,-0.045960,0.048274,0.046889,0.074262,0.079641,0.061353,0.053804,0.049844,0.070346,0.045190,0.104666,-0.063969,0.058385,0.067513,0.068918,0.090031,0.114227,0.150551,0.153206,0.101441,,-0.060638
20090630,0.035624,0.014481,-0.011253,-0.005310,-0.010355,-0.008001,-0.037527,-0.031870,-0.004749,-0.026337,0.031380,-0.000043,0.008179,-0.011441,-0.020711,-0.008916,0.012655,-0.035814,-0.007424,0.007768,0.027790,0.028663,0.003788,-0.012124,-0.022835,-0.006494,-0.001500,0.041777,-0.191304,-0.022719,-0.001268,-0.011576,-0.011533,0.091823,-0.046502,-0.057751,-0.052303,-0.015034,0.016041,0.029294,-0.103352,-0.013437,-0.007522,,
20090731,0.066586,0.055257,0.063713,0.082780,0.098271,0.106480,0.116089,0.106857,0.111808,0.121122,0.075070,0.069410,0.075825,0.075893,0.060881,0.078211,0.101550,0.096221,0.112733,0.134860,0.062607,0.055421,0.082441,0.009472,0.088745,0.080907,0.044485,0.058175,0.321962,0.118148,0.104319,0.069744,0.127601,0.120000,0.135302,0.113337,0.142539,0.093701,0.121137,0.124357,0.096405,0.111100,0.121987,0.090326,
20090831,0.013744,0.022741,0.027012,0.018095,0.018603,0.057092,0.056131,0.091398,0.106643,0.068302,0.010498,0.025160,0.032065,0.043374,0.055202,0.038690,0.035449,0.049942,0.069743,0.066966,0.010451,0.029746,0.074166,-0.058002,0.025657,0.025998,0.020567,0.005793,-0.026846,0.036957,0.030079,0.040231,0.029571,0.032600,0.059368,0.106993,0.086296,0.038523,0.031620,0.089804,0.147236,0.109708,0.080037,,0.105562
20090930,0.029960,0.031561,0.055791,0.027447,0.044624,0.050815,0.039621,0.071099,0.067924,0.059295,0.034884,0.035320,0.042680,0.031189,0.039968,0.049597,0.059852,0.081983,0.050830,0.061459,0.034243,0.025900,-0.004248,0.021066,0.042106,0.058017,0.031978,0.059754,0.065791,0.010883,0.052643,0.054806,0.055358,0.072321,0.043476,0.000820,0.073900,0.071415,0.047707,0.033029,0.159894,0.116655,0.055825,,0.041270
20091030,0.007961,-0.012370,-0.025340,-0.031368,-0.034124,-0.054046,-0.062597,-0.060011,-0.046211,-0.120166,0.007124,-0.015984,-0.015971,-0.031067,-0.061168,-0.054450,-0.038293,-0.053807,-0.076508,-0.114886,0.009302,-0.025313,-0.041379,0.015196,-0.014662,-0.022417,-0.055458,-0.057077,0.022684,-0.040432,-0.027614,-0.046894,-0.032185,-0.141959,-0.096659,-0.071627,-0.087236,-0.043334,-0.034180,0.188467,-0.043987,-0.103672,-0.095142,0.083333,-0.039458
20091130,0.059658,0.056098,0.052216,0.052725,0.051908,0.070808,0.044524,0.060777,0.035726,0.065894,0.051140,0.055754,0.065728,0.044161,0.053636,0.058249,0.059876,0.058499,0.037198,0.068813,0.051999,0.089106,0.072010,-0.000708,0.064560,0.041062,0.056879,0.064285,-0.018133,0.033406,0.078840,0.058141,0.055293,0.065397,0.017040,0.038429,0.040402,0.073678,0.051931,0.035262,0.059076,0.040904,0.051167,0.117621,0.081366
20091231,0.027525,0.007960,0.032224,0.026820,0.042882,0.026630,0.018668,0.056072,0.078286,0.055498,0.011577,0.020945,0.019933,0.037854,0.055251,0.050833,0.038460,0.035302,0.065279,0.054145,0.012801,0.034783,0.036953,0.054271,0.033054,0.015115,0.054008,0.025211,0.040263,-0.009299,0.025605,0.061191,0.053005,0.107440,0.026023,0.060984,0.044993,0.023371,0.047858,,0.194510,0.050986,0.069978,-0.293548,
20100129,-0.028610,-0.022584,-0.039483,-0.040423,-0.017806,-0.053270,-0.045045,-0.035366,-0.052108,-0.045820,-0.023658,-0.045233,-0.027434,-0.005356,-0.047650,-0.048952,-0.018943,-0.040113,-0.053696,-0.047829,-0.031069,0.000348,-0.018574,0.024001,-0.044303,-0.020314,-0.059394,-0.023902,-0.065778,-0.007018,-0.022392,-0.046632,-0.024088,-0.017164,-0.064311,-0.062060,-0.032972,-0.035154,-0.048964,0.008562,-0.073789,-0.031689,-0.053242,-0.045256,-0.036697
20100226,0.022348,0.024379,0.042715,0.033436,0.037685,0.032339,0.041120,0.059051,0.046945,0.052715,0.029241,0.026722,0.030511,0.028902,0.053628,0.043914,0.039680,0.037177,0.049560,0.053376,0.019868,0.029757,0.067446,0.066543,0.042200,0.037738,0.045409,-0.000909,0.012023,0.064547,0.014371,0.051519,0.046992,-0.007330,0.012535,0.053803,0.042180,0.045744,0.056140,0.002990,0.068768,0.040437,0.052324,0.216518,
20100331,0.050667,0.058494,0.060459,0.060792,0.077152,0.084255,0.058189,0.080287,0.084807,0.083231,0.048827,0.059720,0.057865,0.083187,0.084537,0.060965,0.067768,0.070735,0.084821,0.073343,0.048227,0.066084,0.064102,0.098113,0.059102,0.058615,0.071319,0.023655,0.099304,0.058957,0.082834,0.089183,0.072849,0.104899,0.082648,0.071951,0.065100,0.066907,0.071924,0.147342,0.150474,0.076176,0.081774,,0.089739
20100430,0.009011,0.019802,0.019340,-0.002029,0.039118,0.037131,0.024805,0.044754,0.031384,0.061947,0.014224,0.013350,0.012648,0.019383,0.021158,0.044774,0.014326,0.019996,0.027749,0.064772,0.012583,0.004816,0.050830,0.011737,0.015917,0.003266,0.009887,0.040992,0.123127,0.025131,0.050312,0.054330,-0.004022,0.045947,0.053442,0.058749,0.026165,0.030094,0.044760,0.012770,0.102916,0.014427,0.044671,,
20100528,-0.064993,-0.092116,-0.079744,-0.085187,-0.086374,-0.082589,-0.080311,-0.064127,-0.090762,-0.079813,-0.069964,-0.100217,-0.078492,-0.074825,-0.078699,-0.083747,-0.066133,-0.080794,-0.063233,-0.089901,-0.075199,-0.073508,-0.069803,-0.049842,-0.103302,-0.080891,-0.067675,-0.075512,-0.005761,-0.091623,-0.073767,-0.090034,-0.075575,-0.097660,-0.129691,-0.066228,-0.099117,-0.064338,-0.056028,-0.162012,-0.066215,-0.084461,-0.087859,-0.208127,0.065253
20100630,-0.020721,-0.044928,-0.048267,-0.036658,-0.079978,-0.069055,-0.092464,-0.071013,-0.097407,-0.099906,-0.046512,-0.043725,-0.045133,-0.064309,-0.065601,-0.061088,-0.071814,-0.068257,-0.085173,-0.089349,-0.034821,-0.028319,-0.018952,-0.048983,-0.018934,-0.044068,-0.061319,-0.059221,-0.061829,-0.076992,-0.081610,-0.079649,-0.059751,-0.055946,-0.092608,-0.054290,-0.102019,-0.094233,-0.104881,-0.137103,-0.078236,-0.110571,-0.101644,-0.063938,0.007508
20100730,0.055665,0.055208,0.062833,0.067835,0.076596,0.075084,0.097198,0.095894,0.105341,0.094435,0.051827,0.073364,0.072481,0.064509,0.085358,0.074811,0.089543,0.083666,0.069924,0.091731,0.052397,0.068783,0.048465,0.074055,0.057643,0.059808,0.076188,0.113235,0.054418,0.080456,0.066081,0.092234,0.062087,0.035921,0.119618,0.097663,0.101006,0.095386,0.072357,0.159524,0.120545,0.093308,0.090419,0.222325,-0.032091
20100831,-0.003119,-0.033309,-0.058283,-0.058098,-0.079957,-0.079823,-0.072005,-0.072262,-0.056375,-0.075830,-0.021603,-0.050211,-0.052107,-0.050061,-0.073396,-0.059145,-0.063311,-0.073004,-0.048607,-0.038118,-0.015300,-0.007857,-0.043846,-0.065667,-0.060937,-0.050668,-0.056663,-0.081396,-0.045706,-0.084239,-0.092467,-0.071693,-0.055440,-0.028331,-0.050860,-0.085739,-0.093571,-0.056474,-0.057446,-0.126992,-0.120325,-0.095569,-0.040893,,0.325594
20100930,0.079435,0.081388,0.098129,0.091176,0.087827,0.129182,0.128613,0.116433,0.140398,0.127137,0.072129,0.086696,0.085572,0.118003,0.109980,0.128248,0.108505,0.123263,0.120894,0.130576,0.075102,0.092717,0.067928,0.076670,0.086970,0.096190,0.119695,0.070559,0.243452,0.062993,0.123314,0.133916,0.117221,0.180470,0.108769,0.112546,0.117455,0.138792,0.114815,0.138873,0.148348,0.160345,0.124724,,0.001089
20101029,0.020766,0.043337,0.034878,0.039647,0.043529,0.063017,0.069869,0.012114,0.061413,0.030541,0.024539,0.029824,0.052783,0.041685,0.037805,0.038071,0.034398,0.070322,0.075235,0.033317,0.026529,0.033903,0.054250,0.041101,0.027674,0.057920,0.023738,0.029198,0.007779,0.065226,0.054308,0.031039,0.056752,0.061760,-0.027965,0.043264,0.045362,0.071584,0.074910,-0.012718,0.065378,0.038408,0.053514,,0.022510
20101130,-0.003193,-0.003371,-0.005287,0.001786,0.006339,0.026727,0.024614,0.024530,0.025868,0.021211,0.001005,0.002842,-0.010661,-0.002505,0.006676,0.023081,0.030273,0.019544,-0.006707,0.054398,-0.000082,-0.012474,-0.001809,0.035850,0.012207,-0.014716,-0.007375,0.015354,0.030271,-0.019696,0.000008,0.027030,0.030717,0.020667,0.009948,0.041836,0.011717,0.027132,0.017527,0.046069,0.060491,0.023922,0.018418,0.047531,-0.094915
20101231,0.041688,0.055862,0.074204,0.074146,0.103900,0.062845,0.070161,0.107077,0.110015,0.058474,0.060513,0.050651,0.077337,0.080310,0.063675,0.080320,0.070318,0.104362,0.066260,0.082501,0.048127,0.050345,0.045882,0.056649,0.068997,0.091744,0.058721,0.056874,0.065595,0.061499,0.090564,0.104006,0.066333,0.152868,0.123541,0.097029,0.059041,0.115262,0.072497,0.081493,0.070920,0.125693,0.068881,0.051366,0.062249
20110131,0.004885,0.022857,0.030256,0.010636,0.027581,0.026723,0.032194,0.022577,0.025613,-0.014500,0.023217,0.012878,0.019463,0.036301,0.022056,0.015558,0.023756,0.021974,0.011127,-0.010648,0.007514,0.022555,0.024461,-0.029983,0.031366,0.019827,0.013257,0.005715,0.008294,0.032359,0.044694,0.018413,0.009551,-0.022555,0.044913,0.016864,0.024809,0.039362,0.007835,0.026636,0.005938,0.035063,0.000030,-0.037182,0.019905
20110228,0.032280,0.046821,0.015142,0.031276,0.036112,0.032105,0.035413,0.052942,0.056802,0.035400,0.037006,0.030045,0.024837,0.044995,0.027030,0.035004,0.031867,0.043522,0.058900,0.026920,0.039973,0.034086,0.044640,0.009344,0.020997,0.027632,0.029064,0.001187,0.032541,0.047526,0.039353,0.027691,0.031332,0.033095,0.093036,0.053650,0.029392,0.050136,0.039545,0.041274,0.065984,0.054180,0.046467,-0.342642,
20110331,0.002350,0.005079,0.011783,-0.001728,-0.010249,0.007366,0.003080,0.010754,0.020899,0.010607,-0.003471,0.009459,-0.004042,0.011369,0.004265,-0.002087,0.012876,0.003715,0.019969,0.001020,0.006855,0.000525,-0.016092,-0.051257,0.005709,-0.000504,0.017749,0.021791,0.031485,-0.012442,0.013964,-0.004622,0.000261,-0.002829,-0.052361,0.027941,0.004858,0.011929,0.010295,-0.029485,0.013456,0.034971,0.013642,0.136109,
20110429,0.053396,0.029092,0.016902,0.026464,0.042132,0.027147,0.003683,0.016744,0.007049,0.031558,0.049350,0.019607,0.029773,0.017594,0.030048,0.023935,0.039796,0.025313,0.021823,0.026344,0.043769,0.035756,0.019142,0.096181,0.007514,0.023351,0.035493,0.037055,0.006032,0.050139,0.022551,0.043298,0.037221,-0.001577,0.023565,-0.026970,0.013893,0.020128,0.025091,-0.011805,-0.068022,0.041780,0.027550,-0.113840,0.045926
20110531,0.002230,-0.010031,-0.013112,-0.023073,-0.021705,-0.018789,-0.008399,-0.015650,-0.010301,-0.017646,-0.009884,-0.013959,-0.017346,-0.011697,-0.007964,-0.006538,-0.017079,-0.016486,-0.010133,-0.011353,-0.004069,-0.001953,-0.001982,-0.037130,-0.022776,-0.017941,0.004258,-0.018338,-0.087170,-0.015900,-0.031093,-0.012551,-0.022043,0.042879,-0.012810,-0.009490,-0.017647,-0.011318,-0.009894,-0.027699,-0.025001,-0.019855,-0.011936,,-0.106220
20110630,-0.013651,-0.013008,-0.021675,-0.018365,-0.014758,-0.021493,-0.024201,-0.013981,-0.018484,-0.022434,-0.009522,-0.020852,-0.021140,-0.014357,-0.022210,-0.016096,-0.009897,-0.022417,-0.028455,-0.024656,-0.012490,-0.014585,-0.018278,-0.044357,-0.022613,-0.018114,-0.024180,-0.004486,-0.051530,-0.005614,-0.018849,-0.015889,-0.032484,-0.039131,-0.062828,-0.035428,-0.024985,-0.015628,-0.020044,-0.015209,-0.025298,0.001252,-0.026924,-0.006232,-0.068918
20110729,-0.022137,-0.030938,-0.022774,-0.041754,-0.010664,-0.025608,-0.011516,-0.016858,-0.022015,-0.009848,-0.022331,-0.019737,-0.024349,-0.011256,-0.031179,-0.036713,-0.029503,-0.043856,-0.022304,-0.021554,-0.019171,-0.044740,-0.050071,-0.043340,-0.015906,-0.031130,-0.053939,-0.056126,0.067400,-0.072325,0.023399,-0.049699,-0.037616,-0.021601,-0.037387,0.000833,0.005861,-0.029042,-0.054971,-0.019563,-0.012769,-0.026562,-0.014491,,0.043478
20110831,-0.005576,-0.066199,-0.039896,-0.055323,-0.076980,-0.076726,-0.103240,-0.093717,-0.072647,-0.100237,-0.023114,-0.055533,-0.081774,-0.061223,-0.081305,-0.059729,-0.056721,-0.115821,-0.076543,-0.096144,-0.021503,-0.054813,-0.051611,-0.078413,-0.053902,-0.052160,-0.035391,-0.032462,-0.078765,-0.058815,-0.078654,-0.082387,-0.085647,-0.142248,-0.171613,-0.143627,-0.097485,-0.090887,-0.073529,-0.097301,-0.056873,-0.095994,-0.087935,,-0.084021
20110930,-0.032332,-0.057556,-0.062522,-0.105330,-0.140392,-0.114563,-0.099501,-0.137112,-0.126598,-0.130686,-0.052110,-0.046291,-0.085596,-0.098921,-0.075754,-0.113783,-0.122734,-0.142191,-0.148788,-0.089990,-0.037652,-0.041995,-0.067215,-0.044341,-0.069505,-0.087069,-0.070932,-0.110088,-0.122164,-0.092524,-0.135027,-0.120911,-0.163434,-0.111023,-0.146262,-0.108909,-0.098251,-0.146645,-0.118942,-0.176907,-0.109727,-0.137641,-0.127931,-0.120759,-0.120644
20111031,0.060809,0.103870,0.124284,0.147077,0.139729,0.138891,0.169336,0.183216,0.145547,0.140189,0.077663,0.092399,0.116936,0.144856,0.138169,0.163103,0.157623,0.125896,0.171932,0.122057,0.069455,0.092148,0.066426,0.101516,0.115703,0.149199,0.141971,0.141276,0.228802,0.094079,0.181484,0.193713,0.091925,0.136566,0.160243,0.200830,0.191176,0.172888,0.162696,0.113516,0.189288,0.209032,0.131000,0.158907,-0.101812
20111130,0.017611,0.006586,-0.013842,-0.005390,-0.000709,-0.035966,-0.032337,-0.027818,-0.012759,-0.036251,0.011918,0.001141,0.002337,0.000635,-0.017772,-0.022156,-0.018566,-0.034626,-0.020597,-0.019730,0.011786,0.014640,0.022544,0.014995,0.014033,-0.011105,-0.027350,-0.019525,0.005982,-0.058907,-0.008213,-0.024499,-0.007405,-0.004214,-0.012111,0.033075,-0.035666,-0.062553,-0.021327,-0.003535,-0.006407,-0.019840,-0.031481,0.158933,-0.092119
20111230,0.025199,0.029181,0.019088,-0.013644,-0.005838,-0.002045,-0.010122,-0.012707,-0.024021,-0.034386,0.023077,0.001819,0.025687,0.011380,0.004335,-0.022942,-0.008353,-0.015779,-0.013436,-0.016537,0.025192,0.038205,0.014904,0.016154,0.001816,0.022864,0.000239,-0.004973,-0.027021,0.007080,0.006810,-0.023425,-0.014098,0.020773,0.000747,-0.005570,-0.025200,-0.029470,-0.006063,0.000490,-0.037476,-0.022514,-0.036060,0.018243,-0.023102
20120131,0.003965,0.027639,0.050903,0.064438,0.069706,0.106202,0.101302,0.112066,0.113890,0.063877,0.019867,0.056204,0.040574,0.036241,0.093092,0.080283,0.073085,0.096490,0.105539,0.105937,0.008721,0.002579,0.040177,0.108501,0.058903,0.039663,0.067407,0.078378,0.067976,0.069720,0.076339,0.117044,0.078152,0.099206,0.128932,0.077496,0.114825,0.095901,0.128333,0.135344,0.113570,0.075923,0.094896,0.175447,0.290718
20120229,0.019754,0.039077,0.036141,0.046094,0.046984,0.059088,0.040654,0.094659,0.047602,0.063964,0.019577,0.031753,0.041341,0.055908,0.046047,0.086011,0.067242,0.060430,0.034008,0.071116,0.021277,0.042567,0.025322,0.211790,0.027618,0.045614,0.051190,0.061966,0.026963,0.034445,0.051873,0.041557,0.072291,0.060448,-0.031121,0.060408,0.124525,0.050614,0.033198,0.019948,0.019714,0.067723,0.057151,,0.149235
20120330,0.026286,0.049167,0.037222,0.012735,0.047123,0.017835,0.044241,0.011244,0.011160,0.022793,0.028149,0.040794,0.040228,0.052321,0.022084,0.007001,0.008082,0.018741,0.013316,0.016262,0.035563,0.032450,0.015751,0.026400,0.028944,0.035152,0.012601,0.013577,-0.005879,0.009747,0.063086,0.016515,0.022659,0.030698,0.128771,0.100798,0.025881,0.008092,0.002257,-0.028672,0.000448,0.013361,0.019009,,-0.093809
20120430,0.006977,-0.005621,-0.007792,-0.009591,-0.007995,-0.006990,-0.015810,-0.024399,-0.051440,-0.028236,0.007181,-0.008912,-0.000529,-0.014248,-0.024509,-0.012189,-0.015676,0.008986,-0.048999,-0.042827,0.005198,-0.007589,-0.014130,-0.075340,-0.014886,-0.006100,-0.013750,0.020170,0.110107,-0.006291,-0.010844,-0.008596,-0.005408,-0.002837,-0.020963,0.009082,-0.029847,-0.014535,-0.040865,-0.021412,-0.072951,-0.021074,-0.050660,-0.058768,0.039709
20120531,-0.026389,-0.059056,-0.067886,-0.031903,-0.089266,-0.066191,-0.095622,-0.112811,-0.111938,-0.050844,-0.036792,-0.049026,-0.070626,-0.085942,-0.080949,-0.068785,-0.045376,-0.095290,-0.092705,-0.078885,-0.038316,-0.052904,-0.064995,-0.055096,-0.046747,-0.090611,-0.043858,0.027793,-0.145182,-0.073024,-0.078696,-0.084962,-0.056918,-0.106242,-0.119973,-0.109697,-0.104146,-0.101983,-0.095721,-0.097560,-0.129668,-0.052763,-0.081090,-0.071194,-0.043605
20120629,0.049176,0.043798,0.036984,0.033250,0.035593,0.026081,0.032255,0.035263,0.035795,0.023434,0.039613,0.054286,0.042312,0.024161,0.028030,0.028917,0.040541,0.046476,0.041151,0.029500,0.047160,0.046516,0.051432,0.023010,0.045273,0.032629,0.026621,0.032564,0.019234,0.037374,0.039361,0.024046,0.039864,0.012826,0.064795,0.010134,0.029219,0.053475,0.054623,-0.009259,0.025088,0.030291,0.032341,-0.059932,0.030796
20120731,0.029713,0.025595,-0.004802,0.008663,-0.013813,0.002001,-0.003234,-0.010711,-0.035778,-0.029562,0.019490,0.011978,0.016654,-0.007688,0.007939,-0.004595,0.005647,0.003016,-0.038894,-0.042378,0.028651,0.019362,0.080941,-0.012980,-0.001108,-0.012231,0.003221,0.034996,-0.135064,-0.012965,0.001673,-0.007652,-0.009679,-0.015759,-0.035890,0.042754,0.001696,-0.023354,-0.059525,-0.082172,-0.017563,0.003999,-0.029802,-0.133444,-0.027744
20120831,-0.001780,0.000908,0.038627,0.021424,0.039137,0.037083,0.040937,0.057797,0.055426,0.023125,0.000025,0.022283,0.039082,0.019953,0.022136,0.032978,0.072139,0.054343,0.032596,0.032039,-0.002720,0.003254,0.026129,0.029114,0.023853,0.037502,0.005322,0.097224,-0.007151,0.029193,0.056212,0.030159,0.061130,-0.008836,0.075905,0.042333,0.039703,0.052966,0.054319,0.049490,0.077376,0.051544,0.032625,0.049635,0.018072
20120928,0.023494,0.028904,0.012137,0.034378,0.030992,0.030600,0.043202,0.044006,0.041250,0.024504,0.028349,0.021677,0.018705,0.017709,0.023496,0.053011,0.028006,0.037490,0.042152,0.027538,0.027015,0.021278,0.038494,0.005683,0.024699,0.009724,0.025633,0.022715,-0.019753,0.025583,0.024346,0.043071,0.024474,0.037880,0.001993,0.027284,0.063804,0.042023,0.039792,-0.056285,0.000540,0.036270,0.033953,,
